business_id_orig,casual,classy,divey,hipster,intimate,romantic,touristy,trendy,upscale
AFtZC1aBvWCjerSWElqq7g,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1ss2itq2vuEvb_SYKjGIvw,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
a0zH0fcM7qb6JkH1-0nhAQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DB9gNa8YPO73eiDTAnx-Xw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Uh834ogv8ZdV0Y4DCxieHA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
csB9ob6tgdKtJ9K3wlkXyg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EUNognNy1QpSIi1PRxoe4w,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IYLA2ZKOhMKEEpxWFwOwtA,TRUE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uBzEuFo2XGsgMZ6KJomQzw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
XAwdjsqmxhYlFUcv1MO34w,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
ZkOBQWkcd_BjfozrKLDBSw,TRUE,FALSE,,FALSE,FALSE,FALSE,null,FALSE,FALSE
9yOgVnX95xutTzGpmIJZlA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CiokIKPJh4C6cD4JOaRtSg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
bFh4EO-u9U8uhMyxATvEjQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OwgBPpKkpaErv9gYso-daw,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Yg_9CF4_12F5CuYUc6Vecg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VjeZ6RWDlyO1Aup6FPIzkw,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CaW6UlH48vE1oJur583DZQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9yXtTRyq41tumxeY7-Zi1Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1dGQF0sqCghhOntdkcyycw,TRUE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mldSxfzIp9FmNZ2e5N0CZg,null,FALSE,null,FALSE,FALSE,FALSE,null,FALSE,FALSE
qg-nQss22aVJmJ6dtBYyMw,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE
y1Sd1wcN9godVI-D0IAhtg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
s-bZz-wTCvLwlDW-T3nT5A,TRUE,FALSE,,null,null,null,FALSE,FALSE,FALSE
OGL83ZRsLTzx6mLpo6jRPw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DINQWdnyLBzdIBvyncTK0g,TRUE,FALSE,null,FALSE,FALSE,FALSE,null,FALSE,FALSE
GZsIrG_FNwpFpc3NbLbC6w,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
zu3_emsos5ipetwbdEHYpg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ronxZaCJf8VxUsw9SU0Q6w,TRUE,FALSE,FALSE,null,FALSE,FALSE,null,FALSE,FALSE
dPFOXYqFt7obbmHemraBvA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rf4qWBpNjQeTl9WJYVsBSQ,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
u9sCAnP8a04CFWcLY8mMsw,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
xCKxmjueOoS5NBrOHuJ5Lg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
woIUgTj34FOmCZ6BXiT05g,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
semyZCSfhkamp2MBg8s08w,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pef5LKrvElpJcsJr6k1iVA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7C8kuEAjaC6K1sxim7I5sQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
b1bYH1-uXVfG3lb1m7p_nw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ssVwNb7NM0L6NOGHUrbvrA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5lfFskgH271MZWmcozWSYQ,TRUE,null,,null,null,null,null,null,null
7lyfMANsXmyFZ_oNpCKrGQ,TRUE,null,FALSE,null,null,null,null,null,FALSE
q3reTj4jxslkpffupk5R0w,TRUE,FALSE,,null,FALSE,FALSE,FALSE,null,FALSE
vWiU0LpVZ8EWZoOHkSXJjg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RvJzNNcQNimyeBmmOLSSJQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KSpvjFBSf59gaq71koaXyg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
J3JrnlrLUn8nRlPIVzfScQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2KAkpbF2AjbRoGP_1faIUA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
p060lFYdFoZs_jR3EpRd6w,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#NAME?,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
NvQfHLpHagNUM3Cb5FoW5Q,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BfzNxjVCHXX2EcBbkw2P-g,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#NAME?,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ubb9LaZSVa1A2FQ9YIfiaA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9HYGwkFY7fREcD5OGCNmlQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
zmkyE5aO6UnaFJHGiKetUg,null,null,TRUE,null,null,null,null,null,FALSE
ms1iBCtAhu4QupXY-uFp4A,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ETTAF8isVttSV5PlePEjvQ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Uo6k2_14sdUhVJF9YxnMcg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TV97nHRNb1zT5qlUSRBlWA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
bcE0shMkS3Tai8tvYfuCvA,null,TRUE,FALSE,FALSE,TRUE,null,FALSE,FALSE,FALSE
LINwGEmNUdhB7JSm-Y02sg,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
SmOX52W6mib-qT7GptyDVQ,TRUE,TRUE,FALSE,null,null,null,FALSE,null,FALSE
frIBiQI7n0lG1X0b-gqjHw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
XnEysPkQhToGo3SfE0Fzeg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cXlHD9OdEr31hBmMH5jHxw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
i46Zz8aim55W5Er6P-kfEA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rGGzmcL3ufB2WiA3EbUOaw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
oMPmKJoxaYpqIJkYbrML6w,TRUE,FALSE,FALSE,null,FALSE,FALSE,FALSE,TRUE,FALSE
YZ96SKnjTamCgwmhQYtBpQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
aMk0aSgeA16iuQFdQgukMg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IIPza6Z1DcLrAh3HPkcrvQ,null,FALSE,null,FALSE,null,null,null,null,null
YY8tKoW12LyjD21-59y6GA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
c-6SPBhWeA0xFrbnM0sjJg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BLXjHt7qF5NxtvoxezATbQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
S10qQr5xZYFpkYOeLVvtQA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tz5HfiS-yqev2_T7qfwj7g,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
joA7OEK0JqjRT3Qx7c9r-w,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dJIixorqo97mxMDp2Yrkug,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cwdFunZxIk99jnBT7oPr0Q,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
QMCFi0T1DqFHoRPoMdt4kQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KZiO8_DUgBz7ZiyBFhY6AA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
YWn2m7MKmASiANFhvAaH3g,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RZle8bYx69-cwGGw9h1wFA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JnHxm7cApBM0hWb0KR6Dug,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE
0nNSbhAix_LTA150AJYlfw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
_3Kll9EpxsktjesEgum4GA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
f6wBQGKMx1D75cEsJfJeXQ,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
KjhhtbrLW5sKd4SXbwAi7g,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FldPDOZ1Ic-tbzdZyk5Www,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yksQMai6CcImsM_GgeXwyw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NsjiCO9PXLMpgPrgfCdUQA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IY64kisBQ9yMiEF7rCiXjQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
QrLtOdhpxzDf3U71hzOT-A,TRUE,FALSE,null,null,null,null,FALSE,null,null
umtavHpSHpov0dk4HF3ICg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KTryuNN_Ddyh9k7SH7g03w,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LdYVnDIHULT7sdrF7QbHpg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
_4b_Z3_08va42MiX2Q49aA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
I_0Y2y3H02-hhdClwbXWqQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ElEVYsa2xGpxUCMOfRv59Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kn15_eKvVIw7qiiindm-Ag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65ZxYdrwbL23j0uV5xXTDA,TRUE,FALSE,,null,null,null,FALSE,TRUE,null
#NAME?,TRUE,FALSE,FALSE,null,FALSE,FALSE,FALSE,null,FALSE
ghc0J8kpNvj_NjBBOAYRrw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KEiQRJjLgVsJYMuOmHL2hw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fdDtAd-BE3M35Prd2rgAsA,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,null,FALSE
L8yoCRwyWPKYF1C0ZdreJg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
i4MuS_0MO_VxTRXp-tHK9A,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
afQ3i2pS9YkBtiRyQULyhQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PzYFkIhgwMdnRgM7OKS4Ig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4ynjy_izzyz3cKj5u2_zIw,TRUE,FALSE,null,null,FALSE,FALSE,FALSE,null,FALSE
jBMULwgd_oENoUIfxwrVIQ,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pzZbuGo9M-VAKzht0GAbvw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jJ9wmPZYVS9OjhLjXW4aSQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE
bhGfazX1HTPa4WP_OX7iiQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dc968iuGnkINvmhLV2uO6Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
woP_jd5codxKhi7zmuDdQA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
q6AevDBv1P_izUTUjAIl0A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rOq8FYVvxBvpqM4DjQuu9Q,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
m0qyy-ho5LzhYFx1SQGM5w,TRUE,FALSE,null,null,FALSE,FALSE,FALSE,FALSE,FALSE
14OsW6byZX8TA4U7vMPktg,null,FALSE,null,FALSE,FALSE,FALSE,null,null,FALSE
ruhZ3WqqHu7JUqznlZ5jRQ,TRUE,null,FALSE,null,FALSE,null,null,null,null
W1gOIGy05MsvUhE_vs77uQ,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
riAMZdetrgWrwoUQUoJHRQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ptGtsZ_TyBUYPtmNdQyV-w,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Wlg3ZeUyn5BrievL7dyBVQ,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE
vggdz71hSUScs7ai5Ld2CA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
el9OZkOmX0d0OJem_6kNtQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AqBNgNgxVtAUC4EULtEmmA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
G13A6-81d5GCutkeiV6iIw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IAqMDmwoGWENHV3Xfe6ePA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mw5B_eJMyXgp61Tlu_T6TQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
w59qaubwv5S_cpq0KYZKEw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BAxm6SPEXqvZnuZo4Ri6RQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
aaqfNe1YxR5Frw0CVIfPMw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GBsTXDvtuVSM2IC9mFQD9Q,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
XNvkDjM6rMnSfzubT32brQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
rlhahS02UqkfzbjRsxY_Xw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yJUGH_D8vAM8Rvjn6BpEkA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null
mZqGP6t0H5bk2pTjepIiJg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SXgLnNoWd62TEiqBYRiIkA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
du0Qtryz_sCP_wd19RSYLg,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BnVWCZS_azN2lcYbvqSwUA,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
XKD-7P1CsnTeoMsc6gFsHQ,TRUE,null,FALSE,FALSE,TRUE,null,FALSE,FALSE,FALSE
xkgRQMSyQNa5Bk23Jf7jZQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rBhnjbnAdAFJJIR-6-yXXQ,null,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,null,FALSE
axG5hAkKBuSGl_0xIvcjMw,TRUE,null,null,null,null,null,null,null,null
QKjnNlHdHobvH4PXGZ7juw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gZ2p6fy9YHpQojs3Q7GTqQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cg2dop94Yw-92aCfjDtxYg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2bncbx08BFs_IO6H-yWBxw,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
D8WNvdgqSwQ8RXUxSA8O-Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ki-XVsdaR7LyEkCImQAkZg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE
ISZ7oCFzeb0JWG9ZAt9FCw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
T1vqiAfob0Oik8UIdl-77A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LPxSkp0nAWN3zQRv6gNJBw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dfL1KYHtcs6YaFVx-nZTdQ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FPUHQIvAESaloHW9c69wyQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
YjrrVMpRPrDqDaB1JeNqUA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
zv5b-FflNrpN4UmMnbzMKg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KltGmIgE1dU-9g_e4rBTsA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Jh4Z7pUEeyoKacmRrYgNIA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3qq4PSiMIDSBYGDOJ34xdg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JCnpIqFNKz7pOqGcTsg_3Q,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
02VRFX03ByDYCcLWFSjr2g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qb9cp70aBi9XosT9Pm097w,TRUE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mxyCf3UlVPLFeQEDOZrphw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0iUasz2gvL90cH-AHPCKPA,TRUE,null,TRUE,null,null,null,null,null,null
MPz24GZB_0r44tM9HOu_AA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7-W7V-MiXBAMvoVvFfyTyw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
s-Dz1HPnui6NG17VLSJRnQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gt868op9ENzGyyAKHIVbQA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sjg0BkZ9iyuTAR3fBw8vtg,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
uZKZyGhZXGPQCoBk6KHukg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7qEwmzw4ZN3Ja4Lu458_dA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7AtQJsktLNPyPWy-8oTy9A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70zDvT2GruWZjbQhzgTvpA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
q9KlqDfRdNY8WO-fMa24_g,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
L9S4WSPE3r1Bg9KgIlTqpA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
z6DK_R8mOOOJhPpg1rIwuw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fsICDNTZ3tkjt8Pj4QuJ5Q,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
uHApCwM5l0ZZrSX-m3S2DQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hWrFM-PYxNn9wgCa1aZshw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9khFlQ_MFTWlM42l7AWdSg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0oKwa2WCwNOxbcKJUd5Erw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nom6gyrxOhI0nP4csiEA1g,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,FALSE
9WuNeIBDG4v2pyMTkG2bPQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6f4wzV8gi3SBSbigMFuLdA,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5iuJ1mRM4QF6RVVhdJ_qRw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gsz2J8RaD5Rf9UiMwQ9B7Q,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
aMOVw4ynR3jdbMdl_vIeYw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
QauKALZyyaNj9SO6RKiY1Q,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R6S3i0Po1DU7nCGwhwVMrw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RByp1nB3nrBVzOU_5f9Ibw,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fLdiWoW2NMqhzM8WUxe9Cg,TRUE,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
vuzELvRz164NdHjKJtt9QA,TRUE,null,null,null,null,null,FALSE,FALSE,null
33AVJK94Jeaggpsmsp7-_g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SBGCsXttSpY3dOxs4DECNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
_FhZDLsJu4I9MjXlKBOaTQ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
euE_2MGHpzOtrkGKIkkPpA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75mQSa3sqV_1O-PnLxw8SQ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3lQM_-8wOrZOcQNoVY3k3Q,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DXho4NyanHYoI84uev9Omw,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
xrADl0MbPDALV7Sz7kggvw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
zP6719DR2yoRPHqvZ6P3LA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
YpN_8zKtZdCYexRYu1aiUA,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
lsqYQYGfpe25wUZk9Wybwg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
_nPHDeWqacE5BVbGvRgIrg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cMCZspC5dgFRJT8DKg5NBg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0bBJUA26XY8nnF3LWbDEnA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_Us8KeoK7_7zKpahq_qsg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6gX2FuGllRPOHQh7B6FNFw,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ksdjqXIRNG-LJaxhp-Dj4Q,TRUE,FALSE,FALSE,null,FALSE,FALSE,FALSE,null,FALSE
WFp2lPcG2JIV8o-r2ilahQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
J2oWzpLVYqj0XOPVD1L2dA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
