count_of_reviews,stars_double,business_id
599,4,pt2GIdV6n3kq1DuRiVv0PQ
0,4,pt2RhgpgnFAgKiBI0uefEQ
64,4,ptY45zoDMA2pXEkgbaSWCA
581,4,ptaI45_CQ-FFw5_r85xUdg
0,4,ptnETHdOJBcwgmUI_ZYM3g
149,4,ptoTGtqIH1z8eZyAHfiYQw
10,4,ptqkamd7BcxrRrhcC1RALg
0,4,pu1XCBCjFrrbQ3cRAI7apw
1922,4,pvlM--HZY1a8SqMXiwEz1A
239,4,pw1GOdx54tJClcUvHB7kvA
297,4,pwUBGEYVmyOw63VRItd8IA
0,4,pwjn3FC_ObhVauo8hRUaqg
116,4,pwwJQJKy1h2qP0xL23ogCQ
0,4,pxOUCGmEm9HGEXkoUgtEFQ
0,4,pxakR1_Xei0ACYkixt0Nhw
9,4,pxxydHqi0qzOVIRU-dSPSg
0,4,pyM-zsOIU7k2J8S_fiQ4EQ
0,4,pyY0FDxwMInA8mejgYTAAQ
36,4,pyYjY_CFAocV0AhFWkhT6Q
169,4,pz0OsDrSIuCzCQlAoMBR4w
7,4,pz1gYksplyjxIsXSdP2lfw
0,4,pz8EtWod0gYI27pM9HoclQ
0,4,pzYQN9esGjlokdku_ClLxg
0,4,pzZbuGo9M-VAKzht0GAbvw
31,4,pzcxdck2u9Z1_ogRLyV-ww
11,4,pzm5haYCioYGMJmgdc9ulw
70,4,pzsLe8Fnav1JuI95aYpXMg
184,4,q-Aw2VTD8jPDYnfYFoLvyA
0,4,q-jCsQ0MIYUUO94EcS7mfA
0,4,q0RB1ltAqpxJpD6yiqDkdQ
0,4,q0aO5LqbYEk1gxa6ry8MZQ
0,4,q1C3m4ssFeN401uAgL1O6A
24,4,q1F9Xgfjt7LMz3ChqFBZLQ
0,4,q1VwUwXqsiK5bA33EQpDLA
0,4,q1qV3OtMbeppJsK7bzoPEg
152,4,q28cKCegPr8Aq8PLLZ3qbw
0,4,q2qj2hrCJp5Mh2sbkA6e1A
76,4,q37bXpyCcbnKTomKPjxP_w
31,4,q3BtNnoBDHUuk8pjheU0PA
0,4,q3Lw4bLZVFcsa4aOnOHoCA
0,4,q3PkLm-nJuuMTc5R7AfIWg
0,4,q3Zr6Has3kvblFLUwq3L0g
36,4,q3efc98R8lbRjpfVu3xPMQ
0,4,q3hRmfYqFtRDxjksBkCPwg
0,4,q3xnd8SDPWmoQtKX-p5dBg
6,4,q3yrqvvQ-WleDmamG2Lsgw
0,4,q4qFT7vbf77YUlYbsZHaug
0,4,q59-Up5lGtIeALzMOBrlVQ
0,4,q5HPp961WsjoVDaOmN8SwQ
133,4,q5VXVDhIeFlfofTn_PKxCQ
12,4,q5astHeYJ23gcpsMP-ZsFw
589,4,q5dHr7QnzUooZ2vSUHyVvg
0,4,q5j9BvVkNz9dVBu2UJa2vg
0,4,q6FVApCsCKMm32Rg3UmTHw
7,4,q6c0rBQ2SdNavtFjjY7oFQ
0,4,q7c3zxOD4XuC49XuKPfVRA
0,4,q7rtfxjMhOdHW4o9ontqnw
14,4,q7w-JIWeEp64H2tou4sTrw
0,4,q8-ml4KkoVMoeax5qvh0Hg
9,4,q8hANNGjtlhuIz3Prk0mcg
36,4,q97es9lXq4EDswJ-BCBaqg
0,4,q9STgjGYWC9QVO5YR4x2Hg
0,4,qA4B6fKaboTF2u8oRNUrHA
0,4,qA6GNRK29Rw3iDCG0ggWhA
214,4,qAUJ4Kw5k3OFND4CwgyFdQ
0,4,qAhY4pKA3eKKOE74DKIbtA
0,4,qAx4l_oiOEP1tycAadblaw
0,4,qBDpPs3Wg7EmUI5XGeUEdA
425,4,qBZPjvQ5nkvZofauspi42w
194,4,qByK1e9R-4fWw9yXXzLTsg
0,4,qChHMBr1BOs18MrHZrHjdw
0,4,qDJyVQjeYMmulXqCukQddw
21,4,qDPIeWsXqfssze94puWEjw
0,4,qDXL3LljkT_rpigguycm1Q
10,4,qDgp-H02iJet2yEPMuHZVA
0,4,qE66xzdF5pHsToUWNpHmCQ
110,4,qEMPuEw41Wfsgeh3RO46QA
79,4,qFWhOxW5UpJtH-PAA9FT8A
0,4,qFoIsaqnw80jQtQ-eVIs7Q
0,4,qFp0kitKi-fYHcvtTAr4TQ
226,4,qG_XOE7d7AdlQrKJAUDcHQ
0,4,qGsVl_oFbIYG2SaqFb7_2Q
0,4,qHJR9ZS-Ahj76d0n8H5T_g
0,4,qHNfi8exkBnwNovAD8zCTA
25,4,qHgAdRIQezrKz0M1vlpo8Q
0,4,qHrHZmEMRNzjWrMjaiospw
567,4,qIE7Syk0pqx15zMMPM-HTA
0,4,qII5ovLZIptTFP0MhHChKw
14,4,qIRto87bd27Sc4jIIM8PFw
0,4,qIXCJBfDIXvMC37-oUxVOA
107,4,qIiRyyR9vk9LffiTrMDXwQ
34,4,qJY1aVSuf7wu4S8v9tuV8g
0,4,qJl9D0f8KeWH1Kyegx6rfw
22,4,qJn3O2w3sZxQ0LtAneSMpA
0,4,qKJKVTWKYCv70soJ5Z6ZCg
154,4,qKcWprJbhkoEaOiDt490sw
0,4,qL4_0jPBrn69zxtmzqqUFA
0,4,qLJUDPOamhLdbtfbcWyHnA
0,4,qLOnAZ1fWN2zJwbOgucXYQ
0,4,qLgT0OhJ1G0Ov1T9REIcOA
38,4,qM7JF6Ep5MdJAkrXOPz87w
0,4,qMCWNp7-77fjOdhX3TsPKA
190,4,qMG_siMu_LrCmjmdyRjQvg
0,4,qMP-Dr5KdAYtvq9p-TdFpg
0,4,qMRqMLeikpKD1i3BpcdvhQ
24,4,qMuUd2uRUukV2_rOYv5DIA
31,4,qMvqVlBYIXPOJGhRv8P-GQ
0,4,qMwh0pdIZiDhkJ7DQl3EwA
0,4,qNCd8MnnVJwqoB0Yew94JA
0,4,qOUHBPt4C2mPLIXhAILX_g
5,4,qOy8nYce6mSf376Rz5bkww
109,4,qP1Y4ltD9nQ6pffEzWojvA
0,4,qP2dvAPfP1S_fA6q6jlY8Q
67,4,qP4lVqgx5Qi1CqiSzjouMw
0,4,qPIXcSSFD9jY3hQAlcftKw
6,4,qPOri5mtYakYQZ8URa4JCg
0,4,qPk5uxaWYM7LRYuSf2bAvw
0,4,qPshlwn5auGWlT2LxyUwtA
0,4,qPxGGWm87eEnAMJlUa3Ulg
0,4,qQx-aE84X3LY8Y6oLdS_Zw
0,4,qR1B78OTjPH051SxlKqcXg
0,4,qR7sBd0PbLb01a63E2ltAA
11,4,qRN3AICOhVFKq57qI89VLg
64,4,qRd9LC8XK5PS5JuMhuOK4Q
27,4,qRgF3_OIeaFrZ_mZTgkE1w
0,4,qS2Gg7_FH8iHFiorOVd7hg
0,4,qTEnGLpNIcChyn0ytSv6bg
0,4,qTTXr4jfdm1AE0GD4X-UVg
0,4,qTXuXKJkLzCjNPNnHZSr1g
0,4,qThDlprg05jd5wXeiwkVyw
1249,4,qU5gXGWVzLkebRXcr7ZWhg
0,4,qU7elDB7uNRr6nKYcaAPOA
205,4,qUCk1-VQqo6o7F1jhqAbDA
55,4,qUy1Ud5ZVc0GKZ5MUzzB1w
493,4,qVNYCZi2ofv-oe293JsYkg
119,4,qVX6ynIPNtMJkPATPHqMJQ
0,4,qVoaL553iwP7fpt0Xr4Bdg
47,4,qVvxIbFwbiO55PP_z7VxeA
0,4,qVxlTkiIhQo2m0JaSKrJ_A
8,4,qW-vVuXSvitF0yDJZhWmjw
51,4,qWFLwBukgm0TP6ac1a0BZQ
14,4,qWlZj9fIT8JehZheQo3ELA
6,4,qWsCri5vl48xwifReCYIfw
54,4,qXNZeV8OjxjvOKKy34WHmw
6,4,qXTmFwI8qiFl6eIUHy0ZsQ
0,4,qXaFgd1iy1Rf699Jf06SdQ
0,4,qXo9FcZkjZiFRnaP8sRh4g
0,4,qY1OhJ-Csd5Iox5h54JHyA
0,4,qYOkFgB8xuFNPKkjy1AJ9A
0,4,qYSb2KkBYjJyTTIdhiXbFA
25,4,qYwXJBlEXV0fMIQlruWWRA
107,4,qZ14p0jhZsAQhshqnrYoZw
216,4,qZM0JJpFNOCajK0_-ompmw
0,4,q_7EP5u9xJXUMrJiJ5V4bg
0,4,q_ODi9zY8aoOzDmPEZPtYw
0,4,q_Z2HlI5PQ35st0U5wocgA
0,4,q_awoGu1Uv5oloylNMFAkQ
58,4,q_nn8UnQTtDfwc9QGxJJCA
0,4,q_sF2gpWsFwSy86GgbOplg
6,4,qa3X0_E7qm9EsWp_FPahUA
0,4,qaBtJGErtu6gNn_NNQerOQ
0,4,qaiL-S2njRJGWoe123BmbQ
0,4,qams9Q9J0w1vcA76M3fqHw
0,4,qbQrbgvtEr--a77D27o7sw
0,4,qbvUR5HWjp2xDQMjiilgwQ
43,4,qclRb27sAxIPgdWvvDG9mw
0,4,qdSBuohX0kE4HKA7Q-m_9A
0,4,qda4Toxsgn7kf2t9Dfmqtw
0,4,qeALWPPjIHGaXIJYi5t7uA
0,4,qebPYEXBp8Zo_d7GY50i2w
808,4,qebqiaZke-5voRa5LrGy9g
0,4,qeuJgUdcmL5yAweOsMm6rA
0,4,qfVh4Q483a7gaobclqVM4A
37,4,qfcY1rzbhi1iRmVSifyGcg
5,4,qfnp0r-m9GAgo0S_Z5Pecw
39,4,qg6ApFCFcZ7JBmwyFdeAbg
46,4,qgLX7kJRrCbTnH-CBH5PFw
0,4,qgO3Jx90XSCLqisTiSF04w
263,4,qgrip67HUyRKG9s1X1tmSA
50,4,qh44RmoWNpcPwHhbYo45Cw
971,4,qh9GPo8OJa4kxJyZEQkWIQ
99,4,qhklMS_ixDdXsKuW2k94bQ
0,4,qicYmvEHkjekACDhQ7HEHQ
52,4,qjVi7S7GkFZmbPPrgIECNA
0,4,qjs5bXZQHQQ3zQxhAqbyfw
21,4,ql4rSBGp-eo3Lq9l3TQHMA
0,4,qlI-QGTfoZhS-Yhy3QlnMQ
104,4,qltv0gTM_T2KMj-xTX7Xgg
0,4,qm0CVaZWXmb7Rz486PbpwQ
82,4,qmO1V277ps9VXnIc4y02rw
5,4,qm_oCE40vS0O_lYqdHfp1w
40,4,qmrXkq79qIqahh6jN04N7Q
143,4,qnRO5swUiQ2dNHuHRbAIzg
0,4,qnXAWHeZaaSrWIjclc_7Hw
78,4,qnxRaqQqZOZ4nlrLwZhbgg
19,4,qnzz98WPoCg20X_FK81Quw
164,4,qo9VoTwxz_QdNHAazCKLZQ
0,4,qoNRSXTnZuWVSoOKNSxn0g
0,4,qoXoh_b3EIj5Oo2UY7IStg
0,4,qodaOBGbbqIN2_muU5OCyg
11,4,qoeCm_VQ6HEdukdBjyMaPg
8,4,qolRARFieINLDV-Womz76g
0,4,qp8s8DrjSG7gzP6Vlc9vFA
0,4,qpX_XmCHE4gn3rAovJxkPg
120,4,qpao3k7_RviyqhBLhmsN5A
0,4,qpkCLfLx-ACxhSZV6sa01g
0,4,qq7H_002N8oiHrw8lNTC6g
44,4,qqEr7xvX9u5ZN51dbWNhjg
5,4,qqLLcFFDFxgEeXjFM7_pqw
75,4,qrWMPHZ3OtpoX8SZJyluYA
26,4,qsQR9y5F0n28UWdPdGV5JQ
0,4,quYKDW8nqdrCiO73W3N2zA
72,4,quba423Majp79sol6pl7_Q
0,4,qudHk5wo0DHufJbMmvO-8Q
32,4,quonXEXhVlnSLfgStY4XQQ
9,4,qvFGGw_eWw9urBSd_sYNeg
0,4,qvgiYdnW4PWBwgHC3EEJpQ
0,4,qvx7qfLkxC-JXvFwyFl4dw
972,4,qw5gR8vW7mSOK4VROSwdMA
0,4,qwV9tP7yd96RVrt-2cFJRg
45,4,qw_rjhFbjBeeqPV1ACYcqQ
0,4,qw_xsxkaegMLt4OewLzShA
241,4,qwiJHZv22ahl1Pzhkso5DA
58,4,qxDaJTsDwofhd07ojQ_GFg
0,4,qxTDCLWxFpyHzhLjQndvxg
0,4,qxlOx_jkDGeMrkzBYOp6GA
6,4,qxvOZn_XsD5kld7Hv4e4Qw
20,4,qy-I3nCRpyAjpkz0TpbWrQ
49,4,qyCZeSoWura4o6Qy489vNw
175,4,qyIhM05B6QVQOxfZ2r6l5g
28,4,qytlbr87dHjrWr5t-pRMIA
0,4,qzCRC4o4p8RXwMZ_hws1Gw
0,4,qzehh7J8XUPBke-Lu7gjcw
40,4,qzj8DkdyK_qwBvK0ATaB1A
52,4,qzkAbYhcev-tHhuDY9R49g
0,4,r-3DpUzdVY0Lo4hA6Ifyuw
499,4,r-UGAU1-PsZ6HNZW237O-Q
0,4,r-fj6MVALfQa4j4ANN7PnQ
18,4,r-hWf-bd9im5rj_l2MeofQ
0,4,r0JAzYgT8yUQa97reEnrXA
609,4,r0LLzy0DYJz02Nc4XCg7rw
0,4,r1NMCGDR4mXOqPtBOOj3iA
0,4,r1cxuxEVCudOrfLIbhCb3Q
0,4,r1pyrbQNFGBH-lolcmPRVw
71,4,r1zXupB1vrDB6WLzBf2FDA
62,4,r23Qi8v_fmTf20dp9dkOCA
402,4,r298P8FSeFI7Mc1hCxw_MQ
235,4,r2CqNYEZyVT3Ay9DRYeF9w
0,4,r2LX71gTmkoq6LjOXURA5A
0,4,r2LhcAYeM5PXtbZDg8T0_A
142,4,r2bs5ChegfyB4gk9FItO3Q
0,4,r2cSOkihcMpal3IQq-ZtVg
393,4,r2j_sB6YvvJSR5XJK0J8LA
0,4,r2qrC013gA3soTbtYJyyvg
0,4,r36vip-S5VSvZ1VPBH00JQ
0,4,r3ZqJqJo6oCV3I2D4SYYkQ
25,4,r3cizrob2uYYp8YNC3NA7g
11,4,r3hdl38DYYol8HBtj97n2w
0,4,r3iB_96vgcLp0DcLkMl4dA
153,4,r4an2YBcKbzdnHVfpjUzfg
8,4,r5JlZN9q8WDG7Vs8R6TL1Q
159,4,r5rx9m7r1H3QZlcKWo5HIw
0,4,r69Fln04xSn-CGgRGNzGIg
0,4,r6vOyOWxZ6L0zdYbJh2ohA
227,4,r6wu3WxmcIUMu4v1BhnBHQ
0,4,r6xLifuHkUSxWLBEGu4M7w
0,4,r7Cr_0cICWbZYCW0-MQZDQ
0,4,r7WYBywEZFHKhuZCB8MtzQ
0,4,r7cGMv5bxVuX6kwayHoCrQ
0,4,r7lqPcx9h9hluN_YLsFsew
0,4,r8Jl60uXHl0o9F0_HuwuxA
0,4,r8MuWVjZqEe8ED2u1p4F5g
0,4,r8_Tsg9cH9r7GGOOvC5M9Q
87,4,r8yr6a2fB0qRyR5JOsxhQQ
139,4,r9qr3PFk4QePBdynpX5bjw
8,4,rAb6OplY-vSwwFW-Ic9ZbQ
48,4,rAk1qNN1P_h0Icj8iAih6g
17,4,rB8_XHpibz7-3Bi5LGi9IQ
28,4,rBDZ_r-iRS8A6r3VOoR19Q
82,4,rBeQbemMQjvye_M3YmNqUg
0,4,rCHBJLwV_kI4hgzKARy5RQ
32,4,rCZCaPOLxjADYqA1XKnPag
0,4,rDEPEdMgM-HEwoc1aJyT2A
22,4,rDKhPeHj6QagAUWe3EeLXw
55,4,rDLPdfI6TOsQlTf6AQaCTA
680,4,rE-hnUtbPP_bhEzYYGzw2Q
0,4,rF6jLBYZaBmdRj-ubUGVgQ
0,4,rFFrU3-Kd0AgH4Hweu7AqA
5,4,rFHqyqQvKpkOsOIlokXZmw
0,4,rFPAYamNjdmOxVOtltz0AA
0,4,rFSbSKU4nxVkX4wV_pbsCA
0,4,rFYqr2wSHR7lyKOB0z0LAA
130,4,rFdWIomDI4tmg9yRnLomKg
26,4,rFvjDoxbOblnPN2vL_bvzA
18,4,rGGn-gLvRB5o51En7c5OKA
0,4,rGNHnknFrv1fXhWSaO6wiQ
555,4,rGSrMUdq8aUWEM5eijCZcw
125,4,rH_-JJjvg_Llch8FMU2MEg
0,4,rHqFgE_KpDIBvpl4xSDvyA
0,4,rI1PlBvZFp0_WwwgaM0OXQ
5,4,rIdojqgqK1IcxYAyJhsLLg
7,4,rJA8-TkkaWKxrDn-acTCCA
0,4,rJj8yPxP17IiN5yAM4-Piw
0,4,rJtqpVEJjl_LdlzQtb15_Q
1214,4,rK-fgI2_-x0T4lxwF9L4Ww
103,4,rK65O3LZKKGbFUfwD-PAnA
0,4,rKXFbtS2EY7fyMT0uv0IEA
16,4,rKjmHdZwwKp3bhW2NDS8vw
46,4,rKo55Cz48ILgtTH5l5PQfg
528,4,rKtCUv71l-x-UNSjBVlvDg
0,4,rKuHTcqU7s9OxyIDt65xYQ
0,4,rLDvg0DcYYUVgzbRCQ6eXw
0,4,rLLXeLXo9RH6UZvJDhn9Bw
165,4,rLOIp4WVoSV_sJFMpXJEVA
0,4,rMO7bSHYjOwBspO3YEDgxg
0,4,rMa-j6YS1y-LSKwKtqp5ng
0,4,rN7CPGYPgzJZMpHeggA_vw
0,4,rNNb7vUPlyk2vBnVsEUWKg
0,4,rNmAxOkEJ07_YHAxHKyH4Q
0,4,rNnbzyQ4rgpoPFRlTjNcHw
0,4,rNq6faA7WZrZPy4poUkLzQ
0,4,rO2utt6SJTP5sjaUsiMQbw
0,4,rOnjekXvT78U9b6X-6nGbQ
0,4,rOp1I5bnfhdloaNUGwIlxA
0,4,rP5BlDwL9lHL-JK_wTeOlg
0,4,rP90TP7gOMzBFTrKWEEsOw
0,4,rPdMYHjCivfi52ufPBQuIQ
0,4,rPou0sPulnRuU_aA5S0O9A
0,4,rPzWGwYw2aYHCJG7uASumA
0,4,rQ2l4Ia6QVL2nmo42DV-9A
146,4,rQ8NMRJfhTTV77gFoVYHyA
0,4,rROe5xDWR0OJ4at1SMg5Rg
0,4,rRVjxQzVP8Wx4GozeAF7eg
89,4,rRWak9bVftgsZh3jDIXXCw
0,4,rRxjXys-mL7c0q44SnQrmg
24,4,rSCTaBYbl68BvBBf63y1mg
7,4,rSHNQfBf8ybvhzedPy9FTg
58,4,rSHnxURKGdyl_UXepbAbtA
0,4,rSbtfjxzCd_3DErMGEkn3g
139,4,rSmAev4P4E_QeswcZEAgOg
67,4,rTMC_xYxW6Y_RT-qdMCh0w
5,4,rTORQvPSxD0CYGofTiA02A
0,4,rT_kY0zAeI6piWRTIrF8Fw
24,4,rU3jCP_SO5n-yuywCGKukg
21,4,rUJ8P0eQ5AhL9W-L78k6NA
80,4,rU_L6h3jZRn2qBkMfoYkjg
76,4,rUmTljn5Tze_wuZWGtCr3A
36,4,rV0ftb8kJ5LfdyldyPA_nQ
0,4,rVA8f8JfiI8bfpZCfyMNFg
211,4,rVcwcyCkcVlQWowVDzUvww
0,4,rVzRvX1nGGQOV2TvwFzouQ
0,4,rW_ylwEAuPoXl2pQ1103JQ
12,4,rWoFcyv48GlMU7mfB1OpwA
0,4,rWq6-dsFGAFlEoBKKJNU5A
0,4,rXGFZX2dQIRQq3v4aHxRSg
283,4,rXvj3f1amrGVyp2OK0JRTw
71,4,rY2VkMS4wWuJTrRsk32jhA
0,4,rYCKBFktOOgaVPrEFEZZtQ
0,4,rYEI9tYQ5TN2fb6_NurLjw
55,4,rYKjbLfVcd6ZoOIjW9cKnA
0,4,rYlD2F1w2Hc34z-FnSUVZg
157,4,rZ5me9UfAgY7jDcpLgQf8w
27,4,rZM3wfiDM1XdKme9IGsxAA
0,4,rZTdpdCPWVdMsxhLTmix0A
0,4,rZvbQ_bpTG-zYJKvjxLwCw
0,4,r_FmmbF7RzraooHZgEkhNQ
0,4,r_Pyx46aC_ZYwjbu2yYneg
82,4,r_pnR7IZ9obToUUye9UXLg
183,4,r_sOAVfNPaXrpjznZpuxeg
0,4,raBxmj4BRiRq1cgmljqZhg
221,4,raXi6598v97VVJGxuet_ZQ
320,4,raZ-NDBs9S1j9fPONh4fWw
47,4,rajyIKM_A9K68KOAIJc0Hg
55,4,rb13R76dgYaqTq2LRhp9ww
189,4,rbe6cBtApDk9YXDphP1XHg
0,4,rbuj2X4SXIc3MDul4dcxIA
445,4,rc23Eq68aeCsEdYaK1OMiA
0,4,rcERANnIyyyanLU0t2qdKg
0,4,rcLuoOWx3QHVRmGtrPt38A
0,4,rc_A1TV0yU9LcHm0UwHdBg
0,4,rcn3L8ZeQebdG0K1RSRKXQ
0,4,rctXeAG_A7PeINJ8zyv3Ww
6,4,rd6Cp0Zg73QjRGEv-onXSQ
0,4,rdOPjeVM7NffabnMEtFFfA
0,4,rdc6szrZjPpTcGAPbuacgQ
0,4,rdpY_LeMnDnfeK47eDnDOw
0,4,reKlrK-6wDNIIguQ5HO1fw
96,4,reah-fDFvtPwkG7sWeEhgw
0,4,reiCoWewEf3MgqWZvvAqQg
0,4,rf3hK-DvUkFHCyzOQogPLQ
0,4,rf6x_53RBIDJ5ZBwC8QwMQ
0,4,rfVmiT5Xeko4iaPpLEVghQ
0,4,rfWobUHfnEEsb-Au4V2Nhw
0,4,rfe2C4MnRATdYfF-GoVVGw
429,4,rgGJMwcrNTuCcY493q_YuA
8,4,rgLEiJ8V3GC_iikZw9BjSg
12,4,rgPJsFz7S7NCwwxmJQ7SbQ
0,4,rgjR78cOc53rfRBH0dM17g
33,4,rhPtPn8bpI7Jez7VVzbaJg
24,4,riXOiIxe7VGkQUZJtPBKOQ
3,4,rihAVTojb8KVzGHDFVJsrA
0,4,rinS_6Kf-uqisC8iC8Iapw
0,4,ripNtpbGmqpNC6jRYqG7WA
0,4,riqHMyUV8qVXj4UwMbgUYQ
0,4,rjEqbytOCIMwcB6Htkg8ig
0,4,rjKlm_WgiS1TSeMjWvne9g
0,4,rjN1uyj0f5mD1nyt2bBmzA
0,4,rkHXp_-xrYzNJ_vjCJABqA
50,4,rkT1xtABcp1njv0pUm3GQQ
133,4,rl7ZMb2LH9u2fuzF5R3CrA
53,4,rlJq1QKYaUBLhcFJf8uI4Q
0,4,rlhahS02UqkfzbjRsxY_Xw
60,4,rlnEm-mJWGR0q807Ei_NHw
0,4,rltA4--ZBvU7P8VSqd518A
0,4,rmN0k-gny6S5fl4Uto420A
0,4,rnwrQjhb7KcV6uoElNTH5w
0,4,ro-zMXQRVhmPcXk5gsukOA
0,4,roNaB-BGNQpzj9XX4PyNeA
0,4,roSpNJc_vzlAfcRzuOI7HQ
0,4,rokEewBwDgfR7WOIhGzD6g
0,4,roq_WDf5rQumCTY5-wCWDA
582,4,rpIRK9g0uM7Mao5jB39m3w
16,4,rpwld1s6AQ7aRvK2c7rNHQ
62,4,rqbUAI4JfxceQRBMDrxCdw
167,4,rqzXyfMKcvTkLbX2kJeolg
16,4,rsGipdpPxBvmZ2xSzXsKjg
0,4,rsMxvEjeVrvYV17Rv3q-UQ
203,4,rsYyp2C17JgD174NZ8FYXA
0,4,rsgCP_BJcZ6_Lb3J8UNoZw
5,4,rtByCNjkHOhZBVUwNrNRXw
0,4,rtFSQxTuHIPS7VDVrbjGsw
10,4,rtuBsnmrge9vxXEcCg_yww
0,4,ruAsZwaUXFs6S7TeFWDVMw
83,4,ruZaMUoiD6kxbJ7HWt7YAA
226,4,rufqOvxn-3uNIA7mPUjADA
34,4,rvaWJ5de_nxsdIDrM0hq1g
0,4,rvhmiw-3YC5qH5E5RehQyA
132,4,rvi3y84Mv6ZHIBjsbJt6Cg
0,4,rw4KG1ptCRtsgGhHowaCLw
0,4,rwG7pbVfE4GtAp-TPo4nDw
75,4,rwIW4sPOZMebxryybUp5_w
0,4,rwiOYWgRj5hGFWe63haFmA
0,4,rxOZpEJS2dbvkJbV65fz7Q
0,4,rxOxKDAZoZutGBM6LzptsQ
0,4,rxPavivQplldtApTcPStBw
0,4,rxd-O3rnCxvcv4TDQszE_g
0,4,rxdlWI1NkXDfx0MiplnblQ
254,4,rxemZ9DM11M6buZ23L_pHw
18,4,rxiRHMrFTLuX4Ljd32gV4Q
7,4,rxp31AtWSWl7O1csO9YYeA
57,4,ryDattwRHu89e2eNiIjJOw
344,4,ryECZmos2kvI1-pd5bi61g
13,4,ryNMflDyMGtr7O6pb5FtsA
39,4,rzst2PInluOVHdGLIQ_e6A
71,4,rztF7_CBbabNEfxftkKG2A
0,4,s-1A_UTgaunqgCq34m9pXQ
139,4,s-2JD4wKN8jD4Hm2vvbvmg
59,4,s-5ZdbIcIHw5Gg880fmYtw
23,4,s-pr9ng_rj17x0r_YlXp9g
193,4,s04-wSKxALS4Xym6OEryyA
173,4,s0BjuyIdSCtoZu0P7gGvMw
175,4,s1COCLT-U65gIvusE2mWcA
0,4,s1L0XU-1PLQFNMteTeaivQ
0,4,s1LiUpUDv-cnLmO2lAzrMg
0,4,s1NIISfH0aZjYSxiPBsAig
0,4,s1bDy7Yf01eJIzBpl8TOtA
0,4,s1iA_k9mupklCazZaEaPnw
0,4,s1x1-u3rYB2se2iQEMaPmg
60,4,s2Gam8OJaThBi9imm_LCng
0,4,s30M8BsspQZrGPMmlrrm6A
34,4,s3Krfn9y3tMiyUzMEhPbAQ
47,4,s3bO4gh6HnsTA1ga6TRMAg
0,4,s3icMns14DE7QzkZKCXxdQ
0,4,s4MVKZv5kcz9I3Mf4wlDXg
115,4,s5-0axDB6gGd-J0hIwz1Kg
369,4,s5PTCyZGH5QGbVCnVdb6KA
0,4,s5eDVoLc5Es1b6lI1W-DVw
220,4,s69IPyd2inebHqlD-POoHg
0,4,s6Hk0G2AWc2wi0tIzfdCSA
0,4,s6ZRDv2tNP2SVfkK7kAZxQ
21,4,s6dRRiBcqni1sZVnXICFaA
0,4,s8HX68CsyKVZRgkCDx2rUg
0,4,s8puvgkGE_Ql94HLEu8ayQ
0,4,s9-P22uuerSb_qx6WV7pVA
0,4,s9YvOEmHoTElw-cpMGd6_g
0,4,s9c3ufuhJ3phG1XI0zey0Q
0,4,sB4btwRa1xLBeVSr8MOLuQ
0,4,sB69pz8tOErRkHEU7k44nQ
0,4,sBcpnjSCdSzF0Oqj-1quPA
1,4,sC5edw38C4irS9BomlVGCA
79,4,sCEjcHwtvjkQ_kPLx8Fbng
0,4,sCTbOX61Jhcb-4gWvINgug
0,4,sCVok04H0tpwEat9bZ5qGA
0,4,sCrAYqPMVj4hA8JWHxjK4w
100,4,sDaallW8MfssNM9YELedeA
213,4,sDatizpvYHFsCZmcFd0a2w
0,4,sEWs1Jxwed7kmb1q6naZIA
135,4,sEk5EGYcpclqFAvRUburGg
0,4,sEtRYSYY0590-9YxI7NwfA
0,4,sEy258qFD4Mj6iSMxNPSCw
59,4,sF3RtsChnRhqtrs65DC2Fw
97,4,sF5SdJ42ZxJxi0n1-4GhAg
47,4,sFSGfeoQJ3JMqlCIcxxmeA
110,4,sFdZud5paaN8rOT6btb4eg
0,4,sG4CNgTb7vu_29bcCpLRwQ
200,4,sG7TFhDkHnwr7W2lYX7QWw
0,4,sGCaAQ29Kq6QZuRMLvV3Uw
0,4,sGc0zCXe2EQDEzHZXnKFSw
0,4,sGetaRY1NUHN387wlUAVkA
0,4,sGqCaAqgYbUWK8C4sjFBTw
0,4,sHoiDH1EHmqC78KFtovOtw
0,4,sHxhAXSqcMPtktzlk_OmFQ
0,4,sIQF5KQ1GOWZ7I2rTQPh0g
0,4,sIVMJh00HwHvonK5wts0hw
0,4,sIbStyyR-wTrZ34jigtnjA
13,4,sJ2pVMDHkk90LAJb0LIhUw
0,4,sJJyx2dNtZcOzNj_W--V3g
53,4,sKUkd_ZH2vRDcA4Sz09gwA
14,4,sL8JYNMzMc3N2SC_4k-4hw
0,4,sLBKiu93jiDkb9-RBmImEw
0,4,sLCC8iC1unxou4T3CkKtDA
0,4,sLEEmi-yhuarlA2Rl3Zb2g
0,4,sLOSbvqRk_6WLAIGHdEU4g
11,4,sM2qzRSMjIGCFWC_6ktfFQ
0,4,sMkk2g0CTFyaHs-eF3dcHw
0,4,sN2G7DGRc_whgIcZf7FHdA
0,4,sNgdViHRcEeoJNXUNIa5uA
4,4,sNxPHds8Xs265zWAq5QqtA
49,4,sO4xqzfIrD6b3fp-JN3eRQ
516,4,sOCzxcEo5v1yT-OzBriekA
0,4,sOdwE6iR4tgNQH0jTEyv8Q
