business_id,restaurantspricerange,income_range
v_l_wqq3YHWtwCjUgLpoAQ,1,>500k and <600k
pd3ZfgzgN6ssR1H8Opq3uw,2,>500k and <600k
22JwcJDGF-VWTBPzp1TT9A,2,>500k and <600k
S7H15yFkGSqKqThR1796nA,2,>500k and <600k
z1gHWH13NqxfL893O5PfwA,2,>500k and <600k
AjgQ8o2jON4srbdgNtLb5A,2,>500k and <600k
GxSmuTCzGuHwu9ozwB8_0w,2,>500k and <600k
Ist18QqY3lFq-_wDzj3WyA,1,>500k and <600k
8Xho0-3X65CyApDzJv5zqg,1,>500k and <600k
nvrOGHRDucxeNkplIikM2A,2,>500k and <600k
SW6ECNwTIk8wzsMxGNFdcw,2,>500k and <600k
e8iaAO6ukGxUxhbzHS2LQg,1,>500k and <600k
cHNYExJLzxolHi7w6HBEPQ,1,>500k and <600k
Ly03xjEj5zkiukKiigAORw,1,>500k and <600k
O7HVduv0NITEsBTLAFqE3g,2,>500k and <600k
um0J-tLS49xT4b7j6QyGng,1,>500k and <600k
MNUz4jf7GKA7hralMu3HKQ,2,>500k and <600k
hhISabHV6IUJGiWqxqracg,1,>500k and <600k
nrZK0YWiGVarRJzPJqX-Ww,2,>500k and <600k
PowLaNpiJHUmaehpf638uw,2,>500k and <600k
fQ4-MQu9PH66Wol8wKR_tQ,2,>500k and <600k
e4zhiH-k17NB9dtq-o8NAQ,2,>500k and <600k
tZXG4QXiBreLYODATe_MKQ,2,>500k and <600k
WQGdsZAHVDnCglIUvbFDVw,2,>500k and <600k
pqHjfLOf5x-On4rm73OIEA,1,>500k and <600k
R1PFUBw0lBCpFbsl-dh0lQ,1,>500k and <600k
xUc8I6wsM0YNllO61OR9CQ,2,>500k and <600k
OrXh3sLrgbaumBXy0nuRfw,2,>500k and <600k
iv1RU0t9QPOCuVOr4bAKlA,1,>500k and <600k
uqIQtoWLCbqQUOO6UVUO9A,2,>500k and <600k
WKcdWcA8o8VxKN3PNrc0gw,1,>500k and <600k
DSEsFWzM3UCq54E2X0P9Zg,2,>500k and <600k
rGf_fy3TP4jET3irLQHW3A,2,>500k and <600k
re6LEj9qhgQIS1QLQbx2Ng,1,>500k and <600k
zCoTra6j1hYj0-LHeeC38w,1,>500k and <600k
jUiS3w1HX6qhEzNduA3oVw,1,>500k and <600k
FWppPI6i6GJ1EXtT7U3G4Q,1,>500k and <600k
D0a-5tvB43JItaD0cvImhA,1,>500k and <600k
7xHFaiyJ-W5T_HB3JxgZUQ,2,>500k and <600k
P6psaE2zbQoQsThEIsrOJA,1,>500k and <600k
9LPV0rSMkiPocCeOMB-DMA,2,>500k and <600k
wPuLMyxXyXbd_A_Q-gN5zQ,2,>500k and <600k
MgIylzMhBjJ6XyGyz0iYFg,1,>500k and <600k
Xxj7YpKT4XdGpW77an3KJQ,2,>500k and <600k
CQvC6J9R5hHA3gXg8-fy0Q,2,>500k and <600k
5TWTKzkjHXbHjAT8w8CZPw,1,>500k and <600k
9vUNpvDIw83pjHO0Kr7XPg,1,>500k and <600k
MkzVq4WgfPFNQsV_gFATRA,2,>500k and <600k
AWGRRRSaxAHI1zeWYb06sg,2,>500k and <600k
QaB_KE3IGv1xtsT4Oo3WUg,2,>500k and <600k
ojHIGVvaz3koIzgnrCb21Q,2,>500k and <600k
SN8DXZ_EEZbji_xyP3UjpQ,1,>500k and <600k
t8RFJPnwP8K6-rUqjh_5LA,1,>500k and <600k
jtuIu5zSb5W91co10EmvFQ,1,>500k and <600k
y1XGBtfy8MTnAV9X7Y3zZg,1,>500k and <600k
AVPbDO7vBm1aX-t-aC5mrg,1,>500k and <600k
u5XqU3ys3nXd1Ee0XYKLWg,2,>500k and <600k
fMoq8jat2U7aig8ZXoZKlA,1,>500k and <600k
4Z2kDQMczH4OpNjJ_swXFA,1,>500k and <600k
XH2y4duYEvKsDqIq8-WDlw,2,>500k and <600k
XMIxTNL7zP2vmBz80KvsAA,1,>500k and <600k
c2KnxE5cJmqD4kRPo3QG2g,1,>500k and <600k
mPCASesmfsYoC-I8h2m0eQ,2,>500k and <600k
Su4xWAS3iEQ5WzzqkmLMQA,2,>500k and <600k
krzzyozIVGC7pX1lfVO40w,1,>500k and <600k
ehaOHDQ6EzXavMCaQ0nXvw,1,>500k and <600k
V9rYPFIX1aCBfV6PMoW6NA,1,>500k and <600k
kw8W7MceKhJNcgUdlEn_ng,1,>500k and <600k
sxxeWFpxhU53lR1ndH6qzg,2,>500k and <600k
_VcTzv8XUhfanoxiUfqPlQ,1,>500k and <600k
adhmQxDfyx3BaQ8jiUIB3g,2,>500k and <600k
tDnaWdziRJgh7G0DOteXJg,1,>500k and <600k
NmukLItypDHZTH3L89ZUAw,1,>500k and <600k
FpyyZkQ2zr7zUvhjDwSTcQ,1,>500k and <600k
42nKPjtmn7b_e_jSoD_2_g,Not Available,>500k and <600k
5suI6QbrzMAj_AAbv8pSHw,Not Available,>500k and <600k
72qaWMqDuXFZv2_1dYNmvQ,Not Available,>500k and <600k
LuDPW0k_L3or4NzWAgu_dQ,1,>500k and <600k
O6YY-tW6xdfH68z6aqscAg,2,>500k and <600k
PkTh2NX39J_VJHTusfi4NA,1,>500k and <600k
bxy_v6jkfCiVYhvn4t8T7Q,2,>500k and <600k
xaKMGcoUHJfGKfptfkxqYw,1,>500k and <600k
q6k23v3nk4kqySZwHTI0vA,1,>500k and <600k
JW1gWHsnL1ClKpBOzGEu-w,2,>500k and <600k
sHgRJ37WZK7B1m5U2wV33w,1,>500k and <600k
2pMQ04sjXY5t0YAHlvdfwA,1,>500k and <600k
SzA9ugqJtLilP1uR15JQ0g,1,>500k and <600k
gIxWeTme2JD3o0bTpV0LCg,2,>500k and <600k
42MbnSzclXldORFjouEJgQ,1,>500k and <600k
8OqZsuc81DK9yt5NgKxnVg,2,>500k and <600k
Yb13Yvw_tSCS20l_v33WUQ,1,>500k and <600k
EnHurlCwKl-j3EDnFU8oxg,1,>500k and <600k
LnfLSnmu5Yl9E9KxiQexcQ,1,>500k and <600k
5HTJXKi8JPuB3hTwP8kWkQ,2,>500k and <600k
wApAjLkqBJ5sehzPovtEyQ,2,>500k and <600k
msgtu_zsli28vv88pS0Pmw,1,>500k and <600k
hzamnmFBJF9jnOVa4DGMKg,2,>500k and <600k
kuHN5LlNMtXCy-0zMfT5cg,1,>500k and <600k
Pc93R9VXK0VRWzEkrKiIDw,1,>500k and <600k
wB1qckz9iC0aq5XuWRmCIA,2,>500k and <600k
gFClISSN6xMn7C4F6l48EA,1,>500k and <600k
h8D2fs8IBYCofOf8qpAemw,1,>500k and <600k
6j08BaB2uLcFRgkJFf-g1A,2,>500k and <600k
xD8DgMULgtYXSgJbwqFIMg,2,>500k and <600k
AcHIzr1aQkbbeoCKIydkjA,2,>500k and <600k
NpZ2Rsa1k7cxIqeBaB1Uhw,1,>500k and <600k
Z9fxh75YnoMP21WkKXJRFg,1,>500k and <600k
l22sJinUOr55fWVVJYFvPg,Not Available,>500k and <600k
Id7w_CCXqh7x1lC3U1-S5w,1,>500k and <600k
5MhlbH33oU_eF9HYA0nOCA,1,>500k and <600k
EwUahd4SYKdPH1p1Cpe5fg,2,>500k and <600k
t0jmVngnK3z8CqrE3TixJg,1,>500k and <600k
IfWfu0u2GIvkNR8diGmUcQ,1,>500k and <600k
YVdTl-VERcOig4MP1264Rw,1,>500k and <600k
hvcfftfx-uyoklSjEFt5Cw,3,>500k and <600k
bG7TmUzpwXiRcVRUs1OKWg,1,>500k and <600k
oFAkD__JFrXJHRz0LxgbTA,1,>500k and <600k
ixZhV0zITQ98c42SSAFiBw,1,>500k and <600k
KYLDv6fOFhFMNvn-KGNrDg,1,>500k and <600k
FlTCiBHfrSM9rFj9a31O1g,2,>500k and <600k
oth4c9c1bA71pxf_fD556g,1,>500k and <600k
FxidZt7u8mjPDpF85XvyAw,2,>500k and <600k
ailnLUCCp7sN1IAmaHk35Q,1,>500k and <600k
4V3sBIwxeWU1m2m9Hcj9SA,2,>500k and <600k
ziZH7C367dWTWHTjV8mVIw,Not Available,>500k and <600k
-1XOUWwxeSAVdtuXuP9twg,2,>500k and <600k
6cIzTqQGthBctMWzxLHwRQ,1,>500k and <600k
6MBDfiPUO4XeHyzLlz_uSQ,1,>500k and <600k
FvFANPlO8VeXRB-odX3g-w,Not Available,>500k and <600k
Xuyfcldi878hjqQPAOtlCA,1,>500k and <600k
Q4hTZVbGC8NmZRpBrVc2-g,2,>500k and <600k
ZHyTpw7mhZta95y6MlUP2Q,2,>500k and <600k
bfL32V1zAzopoo7vnLyxHg,1,>500k and <600k
8sEbM_ACHUbBsZ-TRZFXWA,2,>500k and <600k
360gCXN1j9wL97CJi9xLPA,1,>500k and <600k
mrQbmB_t5njVFLMpykn6kw,1,>500k and <600k
k3h03dSW6nQIod_40AC3-A,2,>500k and <600k
V016y3Rz1TdZAb1lGGjI0A,2,>500k and <600k
7zKBN84mTLiyAFFO1TsjOQ,2,>500k and <600k
sUnmIQ_peCqVwAnyPkJYiQ,1,>500k and <600k
IlRZT7BVBny5qbz7_UP6JQ,Not Available,>500k and <600k
nJx3CI1grAFz1m9DO4CN-g,2,>500k and <600k
ZvYDNfxeJgnB0_9jwSAsxQ,2,>500k and <600k
nMcCoHAqw7KIrILBIkiWEQ,1,>500k and <600k
30xfZ6TzqTZ0BPlUVjIEkA,2,>500k and <600k
KGsP7-v21mMcJyQatQsKhg,Not Available,>500k and <600k
mISMcGuB3XnbCoM4i-zT8A,Not Available,>500k and <600k
JtRDkCjd1vm-BeFPLhsKxw,2,>500k and <600k
Dltws4WuS0TWMDwPDXvwMg,2,>500k and <600k
7TdJkrFBm-Wyhf01CizNQw,1,>500k and <600k
pCNH6bRbyAR7vhaIKoFCxQ,2,>500k and <600k
digUTaXtbnaO9rL1oCfhHQ,2,>500k and <600k
XSfZSHdhyCLgVbomTnmadw,Not Available,>500k and <600k
yrHMqDwZf9iu3xLS11DK5A,1,>500k and <600k
e09Eh74cQo4lG8Zwvt9-kQ,Not Available,>500k and <600k
FG-J4TXuqY5XGivjLB4dNg,2,>500k and <600k
fTwvEZw8tvF73QxcX-5TdA,2,>500k and <600k
LNJIUbU6bKOYBreQGGd0Rg,Not Available,>500k and <600k
i4m839Fh2MioEu0ABMVomQ,2,>500k and <600k
hba1wEWsIMaPQ3thB-5vrA,1,>500k and <600k
eVrw7dFQwTPu92qgEEmcBA,1,>500k and <600k
SZjhYxy6qHWtNY6V_0K13g,1,>500k and <600k
1QFM4qeamPPFlwpg0S624g,1,>500k and <600k
FpzMEfjhCm8Y9JjaTx5X5g,1,>500k and <600k
Yc-sup8lxFlIsKtUCHk6Yg,Not Available,>500k and <600k
UOPB7wbQxeuVQ7CH5zg5_Q,1,>500k and <600k
RJcq3_qVLuJoIHf12DaDIA,1,>500k and <600k
AUIz0kM9blrKxxf2-LfU_Q,1,>500k and <600k
Tv1XFFWMYUqJzmgt9tm4vQ,1,>500k and <600k
ehSTouF01blyKxwIxZQKjw,1,>500k and <600k
oEk10ghOeknPKvjrSxaMzg,1,>500k and <600k
4YmchDfczzs0Kj_oX463iA,1,>500k and <600k
gAzbRZ9GBWH5k42_7jG57A,1,>500k and <600k
mhxaXpXNSgCyjaeLDIHBlw,Not Available,>500k and <600k
4ElIynldtfhwzBBotl0Xjw,2,>500k and <600k
BLSGzrOeuPKhRlYUX1zrNg,2,>500k and <600k
Gg7r_9nSBmVyOx80fpa7ug,1,>500k and <600k
CrSMWLz5D6zYXAD0faC0RA,2,>500k and <600k
S9K4i93tUPa4roIr1pedlA,2,>500k and <600k
oSgSc5DkIbROamnRvdFQdA,1,>500k and <600k
Y-Fepz41Q6JnhvjDuU-vWA,1,>500k and <600k
G7OGDV_NfcBbPaK9TOWS8g,1,>500k and <600k
4QuOsKNNSWR9_PsXIa-8jA,1,>500k and <600k
k1X1wTxP-Noh6nYiYkenyQ,Not Available,>500k and <600k
0TZxEeqz4VKpeFmazhmL9g,Not Available,>500k and <600k
T2z5p65IvHZzXjzYHUUlnQ,2,>500k and <600k
QwYpob0qIDknfXhUxmFtww,1,>500k and <600k
WFp2lPcG2JIV8o-r2ilahQ,1,>500k and <600k
7viVPtNLQgoW4fRGIuyxyw,1,>500k and <600k
5Upzhg9uu7J65gDzpdADhw,2,>500k and <600k
t8DuOz21EuVGDXdiTki6Cw,2,>500k and <600k
NlWAhZj7A-QV7NO_T_FbKQ,1,>500k and <600k
3fAgtEeD6JSfoIwHL741wg,1,>500k and <600k
1-WToB8DgyCljgukdaxUsw,2,>500k and <600k
k0vTHxC-j5Q_6XBWD7EzNg,1,>500k and <600k
NxLE-_uSPCRbdRoC1zcRVg,2,>500k and <600k
TzS49xbUjlCv1z_ZrydeFw,1,>500k and <600k
dsb_0YpMWacNETqkMj60jg,1,>500k and <600k
WUClOupQS17irJqktlFHgA,2,>500k and <600k
4QLtyEwtdO-FrZmnctjIyA,2,>500k and <600k
zerPYZ-lid5CG27a1-7YMw,1,>500k and <600k
Y9nkSNltnUh4Sq5MbLfdFg,1,>500k and <600k
V-HlDZoVZU-wHorfhf8oGg,1,>500k and <600k
ZkfG14tB-NPP-GNdJ0_E4g,1,>500k and <600k
862s0sIoDOwWPIyQXmzSnw,Not Available,>500k and <600k
Zq1S-w7Y5XqUoI28AEmKNQ,Not Available,>500k and <600k
PSpqs8oF2cuGQuUU9XiXRg,1,>500k and <600k
5vFbxMid5ES3e-JZQlRnsg,2,>500k and <600k
g89ttTelkOr8JeWSwO486Q,1,>500k and <600k
rH_-JJjvg_Llch8FMU2MEg,1,>500k and <600k
MnN9RIiV7t44ZtRrJlikdQ,1,>500k and <600k
buVISEivTh0Luk_ajXF7vg,2,>500k and <600k
4G-cu-iiF6-OJBOuVy6hHg,Not Available,>500k and <600k
YBEGD2oBn_Ae1cEGuCF_Pw,1,>500k and <600k
XFwu_yGPqPWZjwqg--fN1Q,1,>500k and <600k
qsk7lFdgcSdKv9BD7iouLg,1,>500k and <600k
g1s8y9e3LGDdrfYW1GnPRA,Not Available,>500k and <600k
Fllfy_FyFzBybpydLPq2CA,1,>500k and <600k
JFfvSm9K8EG1z34c61Agww,2,>500k and <600k
Xro7LIUJePfdUptKjrMSJg,Not Available,>500k and <600k
qbD1wSEGk7_wcFGIDmbqvw,2,>500k and <600k
CvQIp5GL-9iOT9Tnvi354w,1,>500k and <600k
Z_14Q5PE-CCuOlHHB9BV8g,Not Available,>500k and <600k
FYTkC_tar8ULtkbnlhCxBg,2,>500k and <600k
8b2NluDAtv4YQlq5-e1Zhw,2,>500k and <600k
Zj57KRyhNbnn8NXn9aZXZA,2,>500k and <600k
2LXNrAgQBu_3nrMmCg5tAw,1,>500k and <600k
yk_tIuHvg6rjH3BU_DwUJg,1,>500k and <600k
3CxRmi1f92_cHSSsX5I7ng,1,>500k and <600k
LMNJ-ypsoYx-lR2bTzC_lg,Not Available,>500k and <600k
MyeC9szDU-_Xz85l8yPfhA,2,>500k and <600k
GE27sOVBQTY9XB8ekfgXxw,Not Available,>500k and <600k
ORQZPs4OqRJCUw-kz5VCOg,1,>500k and <600k
lY3zSBjWrl2TLdvxUfhL1g,1,>500k and <600k
TrsU8SkOQg8Hok-Cis8faA,1,>500k and <600k
ldmkr29Tix1w80ya2kJ8vg,2,>500k and <600k
9XH1ifXN_bkOXaUDYM4LGw,1,>500k and <600k
OKBeFwn2YJykaST3t9uR7A,Not Available,>500k and <600k
_61159CPtN-rFeDxmxLd0g,2,>500k and <600k
Ds2hu0LjmhexwxmpgI9NXA,1,>500k and <600k
NgiOSPm9o5_taJL11PDbtw,1,>500k and <600k
PpNPv143QZSc6bkTvECMgA,1,>500k and <600k
Moi9jsCSeYjpn1XnaNu39g,2,>500k and <600k
1jSy2jbwmSZBxrSzqycbfQ,Not Available,>500k and <600k
PLWKRaadW8g1YFUG22_vDw,1,>500k and <600k
ror5nYnIQ9ba3JbUn3UNyw,1,>500k and <600k
kzIWiGKIm6juLBXxrpgxtg,1,>500k and <600k
SIkx4DCFHDTDrTNV2lAxhA,1,>500k and <600k
-KeQXlIVyZ9w5ArzMotd5g,1,>500k and <600k
Kk_NDHsv75drldT28_EKaA,1,>500k and <600k
wl45Bg9eIl5XpFoDt48dcg,2,>500k and <600k
T4YHeC292cTVnc-6nhkZWQ,2,>500k and <600k
59x3dsEa0qD7GfOtuLWKcw,1,>500k and <600k
tqCLS17RmcyMvV0jikrZ8g,1,>500k and <600k
R7JXLcrK9l17_iL19qrJ8Q,1,>500k and <600k
B75q3GnLZi94YZ6ZBBPszQ,1,>500k and <600k
fM_vVTkjODr7zYmBP8CP6g,Not Available,>500k and <600k
l3TDUivAqrw4_qLUmUcr_A,Not Available,>500k and <600k
FYNrcBd9C_mNipttGxkhhQ,2,>500k and <600k
Ia9c2XODJuBYcJ2vnsbWpQ,2,>500k and <600k
2hPkrbzphCtP_e2neIyBPg,2,>500k and <600k
oPo6IO6AfVs9GfwHSHD5tQ,2,>500k and <600k
9ZoaQOzFrguNJ7hY90Dw_A,2,>500k and <600k
y6UTPEGzDdC31uT4CQVftA,2,>500k and <600k
BCoVE-SCPwbcA88BVxjuFg,2,>500k and <600k
66FOfwufvJ7vmNYaX59EWg,1,>500k and <600k
I0HNlSG2IAv1NeflOI2xsQ,1,>500k and <600k
xsmk-9J_cX4uwmemorNO6A,1,>500k and <600k
_0f-ImhI_SDJVPK1MXFhHA,Not Available,>500k and <600k
9zQvhQsRUrzYtjoijsSVEg,1,>500k and <600k
lIXsFNSHZmhfD0dlbV4lSg,2,>500k and <600k
muUrcDy7Ae1WpRf7sY8nhQ,1,>500k and <600k
NSXnHpPI6d7H3fk_6_4b7w,1,>500k and <600k
lKcOQBU9VgWWB2nc4qHWcA,Not Available,>500k and <600k
WsD0oSL61P3hjtbCVfyKgw,Not Available,>500k and <600k
iRNaUDjCyHaER11WqCuJZQ,1,>500k and <600k
UN4syHhtu0NA07S-Jzb4pg,2,>500k and <600k
cX90zoR1-PQlfgIPUORydQ,1,>500k and <600k
k69jIL6VfzuIMmED_CEAkg,2,>500k and <600k
anko2jCus0X_LKNLFaAGeQ,1,>500k and <600k
0hGtX5H16-GiKGRDw0jhow,2,>500k and <600k
wniQHieUw3zE21BmSoBugg,2,>500k and <600k
VO15t9gK-Tux64wo-R3V9w,2,>500k and <600k
1sErmQCcWiLcUeey-FSwPQ,Not Available,>500k and <600k
l3lTVzvAH-bEligGjItMpg,1,>500k and <600k
x13RBm34QIkIt8WyVnX2oA,1,>500k and <600k
t51mJ0P3cbZyHmTFkS_2ag,1,>500k and <600k
dFRLf3DYJyUrPMMnT7NEZw,Not Available,>500k and <600k
NbC3Wa2q6nhL2DasNRWDvw,2,>500k and <600k
yRZEzlOgBMfVoMY-dL1e3A,1,>500k and <600k
pz1gYksplyjxIsXSdP2lfw,1,>500k and <600k
SiuK5k2S2-lsAoUfsOOLvg,1,>500k and <600k
HgZMdXT7iPcd69MjiyZRJw,Not Available,>500k and <600k
OwKacywLV26YCy1u_gWh3g,2,>500k and <600k
9YFoy5wtSadKTp82bVenWg,1,>500k and <600k
jZQuYXjmOvqYS8tieO57ow,1,>500k and <600k
zSTRC_8MM7wTwGnCnwkQHg,1,>500k and <600k
gFSYUocORZz4xJNq6AWN1w,2,>500k and <600k
EVfBy5xsWtPaz7_HY7Qogg,1,>500k and <600k
00-H6M2UsIiHPD-uCW6CKQ,1,>500k and <600k
Ejt0AX9GVLQqXn1uFkQLag,2,>500k and <600k
L_6j-TlH45lTm56RQ_16mg,1,>500k and <600k
MH4DHaDvz-AN0bwJmcNXJg,2,>500k and <600k
8dGJfGrSBthXtFSNRGEYFA,1,>500k and <600k
0upa5-LK2t3vGA5fpxI3Cg,4,>500k and <600k
kJCTyUI0zT8rqv3qaxYuiA,Not Available,>500k and <600k
kd9SjUw_TWLbD1jqUcBajA,1,>500k and <600k
lLM-tgAgtvggdGatB-KDeg,1,>500k and <600k
8FDt0a8jrJE8ClZuum8lUw,1,>500k and <600k
C7QIMZ7sfcmsUAyNNj5bIg,1,>500k and <600k
o9MB3aTcZdfgWGWac1jB1w,2,>500k and <600k
knOY5Nt5GlmIxAadPlirvQ,1,>500k and <600k
qFTM2-Q1AWkkdUvD7NG2iQ,Not Available,>500k and <600k
Z76OED9G4LXV2GvMUv2oKw,2,>500k and <600k
gCEGTSoyUNTpOnFi1VDqYA,1,>500k and <600k
YO3KS_wJqAnf51nMGDHLSQ,1,>500k and <600k
HY0vemhPYr5aXxwEoj355Q,Not Available,>500k and <600k
kJF10Aejys7iXKAsfiKL4g,1,>500k and <600k
cRCKRURxmrtiRWVHOS5sPg,1,>500k and <600k
Ho9rjlAoEeJQEv4jGnjIbQ,1,>500k and <600k
XOBPdBAcsFmlogRZA1g8Zg,1,>500k and <600k
Ri9GFzYxXA6cnlcDX-CYmA,2,>500k and <600k
tzDF3otfex5z7SWwFsY-XQ,1,>500k and <600k
nfi_A2PJ1mjFZhXeGv1lUw,2,>500k and <600k
386o6FIE3h52DQYz03dQtg,2,>500k and <600k
QkHJGJ4Kko41maxcDMzyNg,1,>500k and <600k
umFefdr2UIaTxSSNbhzMAg,2,>500k and <600k
wnxepgfZtJW2O7YqbIvKiw,1,>500k and <600k
mgjeOZOXCAELapNzx7_96w,1,>500k and <600k
Zblv0WcH2yewdQJDTl1_og,2,>500k and <600k
p0vdkFUU05RCSE0aGXKT7w,Not Available,>500k and <600k
65q3Pi3EyNqrbTDiPFXxBw,1,>500k and <600k
8pO4-nIFYBNRqIQFcuhyrQ,2,>500k and <600k
q6c0rBQ2SdNavtFjjY7oFQ,Not Available,>500k and <600k
2yq89tFeGIi9ifO5UPKpLA,2,>500k and <600k
n1yl1LRBgnjFOC1P776LGA,Not Available,>500k and <600k
AfKr3dRTKoPdXZIuvFhg3w,1,>500k and <600k
XfoGeaY8bZs6nAfCVP7lUA,2,>500k and <600k
SpAlfvnkpx8SMR9ov_jNKA,1,>500k and <600k
LTv-4btOyRY2Bbvj3bFgdw,2,>500k and <600k
JkAGp1AWndQsB2NXhKH8KA,2,>500k and <600k
2-xG1dnsjQmerINwtlfz_w,1,>500k and <600k
D32GgMKLVHYdecizTCTHUw,1,>500k and <600k
Z_H0pY1cU5A1YIiBZ963kg,1,>500k and <600k
tqHZ-qFUH34Juvw_IQqWvA,Not Available,>500k and <600k
nWsmvZN3ODMCX4kRas7J4g,Not Available,>500k and <600k
VJj_xjjWX_UHaFNL91_Duw,1,>500k and <600k
tsYrX1o9s5ETH9JppV4asw,1,>500k and <600k
k8zC6EKsEA_zPMERW4dnhQ,2,>500k and <600k
CZvSMpdpeW4tXbl9cUUHyw,1,>500k and <600k
xJbPRFYEFnqY6buZuTPfqw,Not Available,>500k and <600k
qpisyoF8L6s2vCS55AYsfA,1,>500k and <600k
6GNwUSsmbQDug0QUfFGTjQ,Not Available,>500k and <600k
lRTGjg1rygCdTtM6pHDKaQ,1,>500k and <600k
aPn02TSwZlTXPidY7htAUg,Not Available,>500k and <600k
Sz73NubYjNG3AD5jXMj3SA,1,>500k and <600k
Kx1_3hlWJwztNrSaFKpRlg,1,>500k and <600k
efooezQft8I_3mNjwrQpDw,1,>500k and <600k
qz7OUYYru9a5TqO-FB-yrQ,1,>500k and <600k
4UxNm20LRpeH5f31jdue8A,1,>500k and <600k
cybaAN8vVY9MKpZBGX9XjA,2,>500k and <600k
rhPtPn8bpI7Jez7VVzbaJg,Not Available,>500k and <600k
vj3fhBAbH5bP342wQ4ADkA,1,>500k and <600k
XjUMzR_jqC4hFH0NFNGiew,1,>500k and <600k
AJcXXGEjdkw_KGTZc0X6jg,1,>500k and <600k
CKfDAKaYis5EoAaKGUA8cw,1,>500k and <600k
bJTO2uaQTaPqncpQApxNdA,1,>500k and <600k
zvSUJ7J2-GcB-2E0W2ICbw,Not Available,>500k and <600k
_UssSPp_h9xbT5JhulzV9A,1,>500k and <600k
AxFVhQw0iMpMaiKDtNETeg,Not Available,>500k and <600k
2_TQYv9q3tCBXmYjdfRK3A,1,>500k and <600k
2qPkAi8JPdoKUer-2IQvOw,1,>500k and <600k
PXZhe3wbVMiiIc1KW8BSXA,1,>500k and <600k
XNPn1KRStDXxy7vc77Bp3w,2,>500k and <600k
RPoZ0nRNDNxO1CXogDy23g,2,>500k and <600k
zIrE7JvF0xVprDjbnL4PDQ,1,>500k and <600k
NY_oCeK6mqVz-oJfbD0c4A,2,>500k and <600k
WR26CbBpFcdDUJGu_wzuig,1,>500k and <600k
GpMaBF9um8j-dY2_GQ4yOg,2,>500k and <600k
lx_ml9N0Bi8g2AJW1itfeA,2,>500k and <600k
4THc7ojs6ppNHKhLl74www,2,>500k and <600k
2nhlPok44wss9C_nGWKEiw,2,>500k and <600k
nCb7gVuhhLprWKumgPR51A,2,>500k and <600k
nMwI1E7yYev9KsyYwImrMA,1,>500k and <600k
UOfWHlefiZNZrAHg-t6Lxg,2,>500k and <600k
zDVjN3dC9EfQno21m3O8Pg,2,>500k and <600k
krgOYa53XV6W_RggXxhK_w,1,>500k and <600k
pRz_WCqS2gjBq1fkNpu0UQ,Not Available,>500k and <600k
nccYQ96JTx6bBCk1oFnBjQ,1,>500k and <600k
MmGgG0XZQ-a39dkDzPmvJA,Not Available,>500k and <600k
hQrDB_W5QbVk3JSOfmwzJg,Not Available,>500k and <600k
xuOZ-sajvK2r6EZmUD9noQ,2,>500k and <600k
9vtIE22Qb8VMDBNoChFJPQ,2,>500k and <600k
-mc6zwifSmJ8lV6QbZ3zXg,2,>500k and <600k
oW9b_NLLTY_vrg-y3EoE4g,1,>500k and <600k
U_Mrs6YYmgVCrhNV4WsZKg,2,>500k and <600k
yVu12iL5SZ3zXMKKxS-82Q,1,>500k and <600k
TKL3zqXCflCpY3R6FOMZeg,1,>500k and <600k
EDvNWxQj95QWwzUdjgezmw,1,>500k and <600k
4I48U2J0gu8fBm3WMAqV2A,2,>500k and <600k
QPii9neIvUFgXunqZ_WKpw,2,>500k and <600k
EJ7ehorCn-HgCbRs0UkR8Q,1,>500k and <600k
OKawS3kDj9nMRG-0w5DD3g,1,>500k and <600k
9g_mBYZ_UjG9ttLu8-pPKA,2,>500k and <600k
BkW7DbV3_1BPItPOTWe8QQ,1,>500k and <600k
2osvQQxpvgjOEiCm7qG9Zw,1,>500k and <600k
ZDuwIxwRA2FesAlX_GJXcw,1,>500k and <600k
1EcHgEyQRLeSbSBgORk4SA,1,>500k and <600k
gBFtNT6fh8C-7Clo-aDLvA,2,>500k and <600k
Au_sV_9PsGowqVCSBo2zDQ,2,>500k and <600k
6Q9JQPI_-HkJgp8oQlp97g,1,>500k and <600k
la7Zg-LRYE9TPb791akEOg,2,>500k and <600k
d_jJqM_HvFpaXAtYn2uDIA,1,>500k and <600k
r9UEYY-nO-jQnqe_TUBPpA,1,>500k and <600k
eBaqGaIyeUZROIuyDXOSMA,1,>500k and <600k
OFukoaeEMdEGUsfVz-VRpg,2,>500k and <600k
gbj4zkQsmJE-BilP9SleJg,2,>500k and <600k
VZomHxXUvAVB1ikh5ev_Xg,2,>500k and <600k
HdVr2iuQkDQxyd14pihrzA,1,>500k and <600k
fD5uCmtXSMilFYvqmAdZOw,2,>500k and <600k
MBcCGInWjSqZVkRa6BAt1g,1,>500k and <600k
8cKup9J1Ph3BHkACq8dBQA,2,>500k and <600k
wz9ZIBCwXazwtVUF4ZoNfA,1,>500k and <600k
5KPT4KB1b1n4Wt2e9jShDQ,1,>500k and <600k
63uqZAAmP2Sq8odbKmOjEg,1,>500k and <600k
ckGBUD9ype4KLZ8D2yK-KQ,Not Available,>500k and <600k
Mnn1GADjW-aBThveMOXf2A,1,>500k and <600k
wYjS1B0BNExd1MC4ruhjpw,2,>500k and <600k
oWq7Nag1wdPt33UdCFKSNA,Not Available,>500k and <600k
